track_name,session_name,overtaking_driver_name,overtaken_driver_name,date,position
Canadian Grand Prix,Race,George Russell,Oscar Piastri,2024,4
Canadian Grand Prix,Race,Daniel Ricciardo,Esteban Ocon,2024,8
Canadian Grand Prix,Race,George Russell,Lewis Hamilton,2024,3
Canadian Grand Prix,Race,Pierre Gasly,Esteban Ocon,2024,9
Spanish Grand Prix,Race,George Russell,Lewis Hamilton,2024,3
Spanish Grand Prix,Race,Charles Leclerc,Lewis Hamilton,2024,4
Spanish Grand Prix,Race,Carlos Sainz,Lewis Hamilton,2024,5
Spanish Grand Prix,Race,Oscar Piastri,Esteban Ocon,2024,8
Spanish Grand Prix,Race,Nico Hulkenberg,Valtteri Bottas,2024,12
Spanish Grand Prix,Race,Lance Stroll,Valtteri Bottas,2024,13
Spanish Grand Prix,Race,Zhou Guanyu,Valtteri Bottas,2024,14
Spanish Grand Prix,Race,Valtteri Bottas,Zhou Guanyu,2024,14
Spanish Grand Prix,Race,Daniel Ricciardo,Kevin Magnussen,2024,16
Spanish Grand Prix,Race,Daniel Ricciardo,Yuki Tsunoda,2024,17
Spanish Grand Prix,Race,Logan Sargeant,Yuki Tsunoda,2024,18
Spanish Grand Prix,Race,Logan Sargeant,Kevin Magnussen,2024,17
Spanish Grand Prix,Race,Kevin Magnussen,Logan Sargeant,2024,17
Spanish Grand Prix,Race,Kevin Magnussen,Daniel Ricciardo,2024,16
Spanish Grand Prix,Race,George Russell,Max Verstappen,2024,2
Spanish Grand Prix,Race,George Russell,Lando Norris,2024,1
Spanish Grand Prix,Race,Lewis Hamilton,Carlos Sainz,2024,5
Spanish Grand Prix,Race,Zhou Guanyu,Valtteri Bottas,2024,14
Spanish Grand Prix,Race,Yuki Tsunoda,Logan Sargeant,2024,18
Spanish Grand Prix,Race,Esteban Ocon,Oscar Piastri,2024,8
Spanish Grand Prix,Race,Sergio Perez,Fernando Alonso,2024,10
Spanish Grand Prix,Race,Valtteri Bottas,Zhou Guanyu,2024,14
Spanish Grand Prix,Race,Yuki Tsunoda,Daniel Ricciardo,2024,17
Spanish Grand Prix,Race,Yuki Tsunoda,Kevin Magnussen,2024,16
Spanish Grand Prix,Race,Logan Sargeant,Daniel Ricciardo,2024,18
Spanish Grand Prix,Race,Oscar Piastri,Esteban Ocon,2024,8
Spanish Grand Prix,Race,Valtteri Bottas,Lance Stroll,2024,13
Spanish Grand Prix,Race,Yuki Tsunoda,Zhou Guanyu,2024,15
Spanish Grand Prix,Race,Nico Hulkenberg,Fernando Alonso,2024,11
Spanish Grand Prix,Race,Nico Hulkenberg,Sergio Perez,2024,10
Spanish Grand Prix,Race,Kevin Magnussen,Zhou Guanyu,2024,16
Spanish Grand Prix,Race,Lance Stroll,Valtteri Bottas,2024,13
Spanish Grand Prix,Race,Max Verstappen,George Russell,2024,1
Spanish Grand Prix,Race,Lance Stroll,Fernando Alonso,2024,12
Spanish Grand Prix,Race,Fernando Alonso,Lance Stroll,2024,12
Spanish Grand Prix,Race,Kevin Magnussen,Yuki Tsunoda,2024,15
Spanish Grand Prix,Race,Alexander Albon,Logan Sargeant,2024,19
Spanish Grand Prix,Race,Valtteri Bottas,Fernando Alonso,2024,13
Spanish Grand Prix,Race,Yuki Tsunoda,Zhou Guanyu,2024,16
Spanish Grand Prix,Race,Zhou Guanyu,Yuki Tsunoda,2024,16
Spanish Grand Prix,Race,Daniel Ricciardo,Yuki Tsunoda,2024,17
Spanish Grand Prix,Race,Daniel Ricciardo,Zhou Guanyu,2024,16
Spanish Grand Prix,Race,Alexander Albon,Yuki Tsunoda,2024,18
Spanish Grand Prix,Race,Alexander Albon,Zhou Guanyu,2024,17
Spanish Grand Prix,Race,Logan Sargeant,Zhou Guanyu,2024,18
Spanish Grand Prix,Race,Logan Sargeant,Yuki Tsunoda,2024,19
Spanish Grand Prix,Race,Zhou Guanyu,Logan Sargeant,2024,18
Spanish Grand Prix,Race,Logan Sargeant,Zhou Guanyu,2024,18
Spanish Grand Prix,Race,Daniel Ricciardo,Kevin Magnussen,2024,15
Spanish Grand Prix,Race,Alexander Albon,Kevin Magnussen,2024,16
Spanish Grand Prix,Race,Logan Sargeant,Kevin Magnussen,2024,17
Spanish Grand Prix,Race,Kevin Magnussen,Logan Sargeant,2024,17
Spanish Grand Prix,Race,Kevin Magnussen,Alexander Albon,2024,16
Spanish Grand Prix,Race,Alexander Albon,Kevin Magnussen,2024,16
Spanish Grand Prix,Race,Logan Sargeant,Kevin Magnussen,2024,17
Spanish Grand Prix,Race,Zhou Guanyu,Kevin Magnussen,2024,18
Spanish Grand Prix,Race,Fernando Alonso,Valtteri Bottas,2024,13
Spanish Grand Prix,Race,Daniel Ricciardo,Valtteri Bottas,2024,14
Spanish Grand Prix,Race,Sergio Perez,Nico Hulkenberg,2024,10
Spanish Grand Prix,Race,Valtteri Bottas,Daniel Ricciardo,2024,14
Spanish Grand Prix,Race,Kevin Magnussen,Yuki Tsunoda,2024,19
Spanish Grand Prix,Race,Alexander Albon,Valtteri Bottas,2024,15
Spanish Grand Prix,Race,Logan Sargeant,Valtteri Bottas,2024,16
Spanish Grand Prix,Race,Zhou Guanyu,Valtteri Bottas,2024,17
Spanish Grand Prix,Race,Yuki Tsunoda,Kevin Magnussen,2024,19
Spanish Grand Prix,Race,Lance Stroll,Nico Hulkenberg,2024,11
Spanish Grand Prix,Race,Fernando Alonso,Nico Hulkenberg,2024,12
Spanish Grand Prix,Race,Nico Hulkenberg,Fernando Alonso,2024,12
Spanish Grand Prix,Race,Nico Hulkenberg,Lance Stroll,2024,11
Spanish Grand Prix,Race,Lance Stroll,Nico Hulkenberg,2024,11
Spanish Grand Prix,Race,Fernando Alonso,Nico Hulkenberg,2024,12
Spanish Grand Prix,Race,Daniel Ricciardo,Nico Hulkenberg,2024,13
Spanish Grand Prix,Race,Alexander Albon,Nico Hulkenberg,2024,14
Spanish Grand Prix,Race,Logan Sargeant,Nico Hulkenberg,2024,15
Spanish Grand Prix,Race,Lance Stroll,Sergio Perez,2024,10
Spanish Grand Prix,Race,Fernando Alonso,Sergio Perez,2024,11
Spanish Grand Prix,Race,Sergio Perez,Fernando Alonso,2024,11
Spanish Grand Prix,Race,Sergio Perez,Lance Stroll,2024,10
Spanish Grand Prix,Race,Fernando Alonso,Sergio Perez,2024,11
Spanish Grand Prix,Race,Fernando Alonso,Esteban Ocon,2024,10
Spanish Grand Prix,Race,Daniel Ricciardo,Sergio Perez,2024,12
Spanish Grand Prix,Race,Daniel Ricciardo,Esteban Ocon,2024,11
Spanish Grand Prix,Race,Alexander Albon,Sergio Perez,2024,13
Spanish Grand Prix,Race,Alexander Albon,Esteban Ocon,2024,12
Spanish Grand Prix,Race,Logan Sargeant,Sergio Perez,2024,14
Spanish Grand Prix,Race,Logan Sargeant,Esteban Ocon,2024,13
Spanish Grand Prix,Race,Valtteri Bottas,Zhou Guanyu,2024,17
Spanish Grand Prix,Race,Lance Stroll,Pierre Gasly,2024,8
Spanish Grand Prix,Race,Fernando Alonso,Pierre Gasly,2024,9
Spanish Grand Prix,Race,Esteban Ocon,Logan Sargeant,2024,13
Spanish Grand Prix,Race,Daniel Ricciardo,Pierre Gasly,2024,10
Spanish Grand Prix,Race,Sergio Perez,Logan Sargeant,2024,14
Spanish Grand Prix,Race,Alexander Albon,Pierre Gasly,2024,11
Spanish Grand Prix,Race,Nico Hulkenberg,Logan Sargeant,2024,15
Spanish Grand Prix,Race,Valtteri Bottas,Logan Sargeant,2024,16
Spanish Grand Prix,Race,Logan Sargeant,Valtteri Bottas,2024,16
Spanish Grand Prix,Race,Logan Sargeant,Nico Hulkenberg,2024,15
Spanish Grand Prix,Race,Nico Hulkenberg,Logan Sargeant,2024,15
Spanish Grand Prix,Race,Esteban Ocon,Pierre Gasly,2024,12
Spanish Grand Prix,Race,Valtteri Bottas,Logan Sargeant,2024,16
Spanish Grand Prix,Race,Zhou Guanyu,Logan Sargeant,2024,17
Spanish Grand Prix,Race,Kevin Magnussen,Logan Sargeant,2024,18
Spanish Grand Prix,Race,Yuki Tsunoda,Logan Sargeant,2024,19
Spanish Grand Prix,Race,Lando Norris,George Russell,2024,2
Spanish Grand Prix,Race,Charles Leclerc,Carlos Sainz,2024,5
Spanish Grand Prix,Race,Charles Leclerc,George Russell,2024,4
Spanish Grand Prix,Race,Oscar Piastri,Carlos Sainz,2024,6
Spanish Grand Prix,Race,Carlos Sainz,Oscar Piastri,2024,6
Spanish Grand Prix,Race,Charles Leclerc,George Russell,2024,4
Spanish Grand Prix,Race,Oscar Piastri,George Russell,2024,5
Spanish Grand Prix,Race,Oscar Piastri,Carlos Sainz,2024,6
Spanish Grand Prix,Race,Lance Stroll,Carlos Sainz,2024,7
Spanish Grand Prix,Race,Lance Stroll,George Russell,2024,6
Spanish Grand Prix,Race,Fernando Alonso,Carlos Sainz,2024,8
Spanish Grand Prix,Race,Fernando Alonso,George Russell,2024,7
Spanish Grand Prix,Race,Esteban Ocon,Alexander Albon,2024,11
Spanish Grand Prix,Race,Pierre Gasly,Alexander Albon,2024,12
Spanish Grand Prix,Race,Charles Leclerc,Lewis Hamilton,2024,3
Spanish Grand Prix,Race,George Russell,Fernando Alonso,2024,7
Spanish Grand Prix,Race,Fernando Alonso,George Russell,2024,7
Spanish Grand Prix,Race,Oscar Piastri,Lewis Hamilton,2024,4
Spanish Grand Prix,Race,George Russell,Fernando Alonso,2024,7
Spanish Grand Prix,Race,Lance Stroll,Lewis Hamilton,2024,5
Spanish Grand Prix,Race,George Russell,Lewis Hamilton,2024,6
Spanish Grand Prix,Race,Fernando Alonso,Lewis Hamilton,2024,7
Spanish Grand Prix,Race,Carlos Sainz,Lewis Hamilton,2024,8
Spanish Grand Prix,Race,Carlos Sainz,Fernando Alonso,2024,7
Spanish Grand Prix,Race,Nico Hulkenberg,Daniel Ricciardo,2024,14
Spanish Grand Prix,Race,Alexander Albon,Daniel Ricciardo,2024,12
Spanish Grand Prix,Race,Sergio Perez,Daniel Ricciardo,2024,13
Spanish Grand Prix,Race,Nico Hulkenberg,Daniel Ricciardo,2024,14
Spanish Grand Prix,Race,Pierre Gasly,Esteban Ocon,2024,10
Spanish Grand Prix,Race,Sergio Perez,Alexander Albon,2024,12
Spanish Grand Prix,Race,Valtteri Bottas,Daniel Ricciardo,2024,15
Spanish Grand Prix,Race,Zhou Guanyu,Daniel Ricciardo,2024,16
Spanish Grand Prix,Race,Kevin Magnussen,Daniel Ricciardo,2024,17
Spanish Grand Prix,Race,Lewis Hamilton,Fernando Alonso,2024,8
Spanish Grand Prix,Race,Lando Norris,Max Verstappen,2024,1
Spanish Grand Prix,Race,Max Verstappen,Lando Norris,2024,1
Spanish Grand Prix,Race,Lando Norris,Max Verstappen,2024,1
Spanish Grand Prix,Race,George Russell,Lance Stroll,2024,5
Spanish Grand Prix,Race,Charles Leclerc,Max Verstappen,2024,2
Spanish Grand Prix,Race,Oscar Piastri,Max Verstappen,2024,3
Spanish Grand Prix,Race,Carlos Sainz,Lance Stroll,2024,6
Spanish Grand Prix,Race,Lewis Hamilton,Lance Stroll,2024,7
Spanish Grand Prix,Race,Fernando Alonso,Lance Stroll,2024,8
Spanish Grand Prix,Race,Pierre Gasly,Lance Stroll,2024,9
Spanish Grand Prix,Race,Lance Stroll,Pierre Gasly,2024,9
Spanish Grand Prix,Race,Pierre Gasly,Lance Stroll,2024,9
Spanish Grand Prix,Race,Esteban Ocon,Lance Stroll,2024,10
Spanish Grand Prix,Race,Sergio Perez,Lance Stroll,2024,11
Spanish Grand Prix,Race,Alexander Albon,Lance Stroll,2024,12
Spanish Grand Prix,Race,Nico Hulkenberg,Lance Stroll,2024,13
Spanish Grand Prix,Race,Valtteri Bottas,Lance Stroll,2024,14
Spanish Grand Prix,Race,Nico Hulkenberg,Alexander Albon,2024,12
Spanish Grand Prix,Race,Zhou Guanyu,Lance Stroll,2024,15
Spanish Grand Prix,Race,Kevin Magnussen,Lance Stroll,2024,16
Spanish Grand Prix,Race,Valtteri Bottas,Alexander Albon,2024,13
Spanish Grand Prix,Race,Lewis Hamilton,Carlos Sainz,2024,6
Spanish Grand Prix,Race,Zhou Guanyu,Alexander Albon,2024,14
Spanish Grand Prix,Race,Kevin Magnussen,Alexander Albon,2024,15
Spanish Grand Prix,Race,Alexander Albon,Kevin Magnussen,2024,15
Spanish Grand Prix,Race,Kevin Magnussen,Alexander Albon,2024,15
Spanish Grand Prix,Race,Lance Stroll,Alexander Albon,2024,16
Spanish Grand Prix,Race,Yuki Tsunoda,Alexander Albon,2024,17
Spanish Grand Prix,Race,Daniel Ricciardo,Alexander Albon,2024,18
Spanish Grand Prix,Race,Logan Sargeant,Alexander Albon,2024,19
Spanish Grand Prix,Race,Esteban Ocon,Fernando Alonso,2024,9
Spanish Grand Prix,Race,Sergio Perez,Fernando Alonso,2024,10
Spanish Grand Prix,Race,Nico Hulkenberg,Fernando Alonso,2024,11
Spanish Grand Prix,Race,Valtteri Bottas,Fernando Alonso,2024,12
Spanish Grand Prix,Race,Zhou Guanyu,Fernando Alonso,2024,13
Spanish Grand Prix,Race,Lance Stroll,Fernando Alonso,2024,15
Spanish Grand Prix,Race,Lance Stroll,Kevin Magnussen,2024,14
Spanish Grand Prix,Race,Max Verstappen,Oscar Piastri,2024,3
Spanish Grand Prix,Race,George Russell,Oscar Piastri,2024,4
Spanish Grand Prix,Race,Lewis Hamilton,Oscar Piastri,2024,5
Spanish Grand Prix,Race,Carlos Sainz,Oscar Piastri,2024,6
Spanish Grand Prix,Race,Oscar Piastri,Carlos Sainz,2024,6
Spanish Grand Prix,Race,Oscar Piastri,Lewis Hamilton,2024,5
Spanish Grand Prix,Race,Lewis Hamilton,Oscar Piastri,2024,5
Spanish Grand Prix,Race,Carlos Sainz,Oscar Piastri,2024,6
Spanish Grand Prix,Race,Pierre Gasly,Oscar Piastri,2024,7
Spanish Grand Prix,Race,Esteban Ocon,Oscar Piastri,2024,8
Spanish Grand Prix,Race,Sergio Perez,Oscar Piastri,2024,9
Spanish Grand Prix,Race,Nico Hulkenberg,Oscar Piastri,2024,10
Spanish Grand Prix,Race,Daniel Ricciardo,Yuki Tsunoda,2024,17
Spanish Grand Prix,Race,Oscar Piastri,Nico Hulkenberg,2024,10
Spanish Grand Prix,Race,Fernando Alonso,Kevin Magnussen,2024,15
Spanish Grand Prix,Race,Charles Leclerc,Lando Norris,2024,1
Spanish Grand Prix,Race,Lando Norris,Charles Leclerc,2024,1
Spanish Grand Prix,Race,Max Verstappen,Lando Norris,2024,2
Spanish Grand Prix,Race,George Russell,Lando Norris,2024,3
Spanish Grand Prix,Race,Lewis Hamilton,Lando Norris,2024,4
Spanish Grand Prix,Race,Carlos Sainz,Lando Norris,2024,5
Spanish Grand Prix,Race,Max Verstappen,Charles Leclerc,2024,1
Spanish Grand Prix,Race,George Russell,Charles Leclerc,2024,2
Spanish Grand Prix,Race,Lewis Hamilton,Charles Leclerc,2024,3
Spanish Grand Prix,Race,Carlos Sainz,Charles Leclerc,2024,4
Spanish Grand Prix,Race,Pierre Gasly,Charles Leclerc,2024,6
Spanish Grand Prix,Race,Alexander Albon,Logan Sargeant,2024,19
Spanish Grand Prix,Race,Zhou Guanyu,Valtteri Bottas,2024,12
Spanish Grand Prix,Race,Lance Stroll,Valtteri Bottas,2024,13
Spanish Grand Prix,Race,Lando Norris,Carlos Sainz,2024,4
Spanish Grand Prix,Race,Charles Leclerc,Pierre Gasly,2024,6
Spanish Grand Prix,Race,Fernando Alonso,Valtteri Bottas,2024,14
Spanish Grand Prix,Race,Oscar Piastri,Sergio Perez,2024,9
Spanish Grand Prix,Race,Alexander Albon,Yuki Tsunoda,2024,18
Spanish Grand Prix,Race,Logan Sargeant,Yuki Tsunoda,2024,19
Spanish Grand Prix,Race,Yuki Tsunoda,Logan Sargeant,2024,19
Spanish Grand Prix,Race,Logan Sargeant,Yuki Tsunoda,2024,19
Spanish Grand Prix,Race,Oscar Piastri,Esteban Ocon,2024,8
Spanish Grand Prix,Race,Kevin Magnussen,Valtteri Bottas,2024,15
Spanish Grand Prix,Race,Daniel Ricciardo,Valtteri Bottas,2024,16
Spanish Grand Prix,Race,Valtteri Bottas,Daniel Ricciardo,2024,16
Spanish Grand Prix,Race,Daniel Ricciardo,Valtteri Bottas,2024,16
Spanish Grand Prix,Race,Alexander Albon,Valtteri Bottas,2024,17
Spanish Grand Prix,Race,Logan Sargeant,Valtteri Bottas,2024,18
Spanish Grand Prix,Race,Daniel Ricciardo,Kevin Magnussen,2024,15
Spanish Grand Prix,Race,Alexander Albon,Kevin Magnussen,2024,16
Spanish Grand Prix,Race,Logan Sargeant,Kevin Magnussen,2024,17
Spanish Grand Prix,Race,Valtteri Bottas,Kevin Magnussen,2024,18
Spanish Grand Prix,Race,Yuki Tsunoda,Kevin Magnussen,2024,19
Spanish Grand Prix,Race,Lando Norris,Lewis Hamilton,2024,3
Spanish Grand Prix,Race,Esteban Ocon,Sergio Perez,2024,9
Spanish Grand Prix,Race,Nico Hulkenberg,Sergio Perez,2024,10
Spanish Grand Prix,Race,Sergio Perez,Nico Hulkenberg,2024,10
Spanish Grand Prix,Race,Nico Hulkenberg,Sergio Perez,2024,10
Spanish Grand Prix,Race,Zhou Guanyu,Sergio Perez,2024,11
Spanish Grand Prix,Race,Lance Stroll,Sergio Perez,2024,12
Spanish Grand Prix,Race,Fernando Alonso,Sergio Perez,2024,13
Spanish Grand Prix,Race,Valtteri Bottas,Logan Sargeant,2024,17
Spanish Grand Prix,Race,Oscar Piastri,Pierre Gasly,2024,7
Spanish Grand Prix,Race,Sergio Perez,Fernando Alonso,2024,13
Spanish Grand Prix,Race,Lando Norris,George Russell,2024,2
Spanish Grand Prix,Race,George Russell,Lando Norris,2024,2
Spanish Grand Prix,Race,Lando Norris,George Russell,2024,2
Spanish Grand Prix,Race,Sergio Perez,Lance Stroll,2024,12
Spanish Grand Prix,Race,Yuki Tsunoda,Logan Sargeant,2024,18
Spanish Grand Prix,Race,Kevin Magnussen,Logan Sargeant,2024,19
Spanish Grand Prix,Race,Kevin Magnussen,Logan Sargeant,2024,19
Spanish Grand Prix,Race,Lewis Hamilton,George Russell,2024,3
Spanish Grand Prix,Race,Charles Leclerc,Carlos Sainz,2024,5
Spanish Grand Prix,Race,Charles Leclerc,George Russell,2024,4
Spanish Grand Prix,Race,George Russell,Charles Leclerc,2024,4
Spanish Grand Prix,Race,Oscar Piastri,Carlos Sainz,2024,6
Spanish Grand Prix,Race,Oscar Piastri,George Russell,2024,5
Spanish Grand Prix,Race,Pierre Gasly,Carlos Sainz,2024,7
Spanish Grand Prix,Race,Pierre Gasly,George Russell,2024,6
Spanish Grand Prix,Race,George Russell,Pierre Gasly,2024,6
Spanish Grand Prix,Race,Nico Hulkenberg,Esteban Ocon,2024,9
Spanish Grand Prix,Race,Sergio Perez,Esteban Ocon,2024,10
Spanish Grand Prix,Race,Zhou Guanyu,Esteban Ocon,2024,11
Spanish Grand Prix,Race,Daniel Ricciardo,Lance Stroll,2024,14
Spanish Grand Prix,Race,Lance Stroll,Daniel Ricciardo,2024,14
Spanish Grand Prix,Race,Fernando Alonso,Esteban Ocon,2024,12
Spanish Grand Prix,Race,Daniel Ricciardo,Lance Stroll,2024,14
Spanish Grand Prix,Race,Daniel Ricciardo,Esteban Ocon,2024,13
Spanish Grand Prix,Race,Alexander Albon,Lance Stroll,2024,15
Spanish Grand Prix,Race,Valtteri Bottas,Lance Stroll,2024,16
Spanish Grand Prix,Race,Carlos Sainz,Pierre Gasly,2024,7
Spanish Grand Prix,Race,Sergio Perez,Nico Hulkenberg,2024,9
Spanish Grand Prix,Race,Sergio Perez,Pierre Gasly,2024,8
Spanish Grand Prix,Race,Zhou Guanyu,Nico Hulkenberg,2024,10
Spanish Grand Prix,Race,Fernando Alonso,Nico Hulkenberg,2024,11
Spanish Grand Prix,Race,Zhou Guanyu,Pierre Gasly,2024,9
Spanish Grand Prix,Race,Daniel Ricciardo,Nico Hulkenberg,2024,12
Spanish Grand Prix,Race,Esteban Ocon,Nico Hulkenberg,2024,13
Spanish Grand Prix,Race,Pierre Gasly,Zhou Guanyu,2024,9
Spanish Grand Prix,Race,Esteban Ocon,Daniel Ricciardo,2024,12
Spanish Grand Prix,Race,Lance Stroll,Valtteri Bottas,2024,16
Spanish Grand Prix,Race,Fernando Alonso,Zhou Guanyu,2024,10
Spanish Grand Prix,Race,Esteban Ocon,Zhou Guanyu,2024,11
Spanish Grand Prix,Race,Zhou Guanyu,Esteban Ocon,2024,11
Spanish Grand Prix,Race,Esteban Ocon,Zhou Guanyu,2024,11
Spanish Grand Prix,Race,Daniel Ricciardo,Zhou Guanyu,2024,12
Spanish Grand Prix,Race,Nico Hulkenberg,Zhou Guanyu,2024,13
Spanish Grand Prix,Race,Alexander Albon,Zhou Guanyu,2024,14
Spanish Grand Prix,Race,Lance Stroll,Zhou Guanyu,2024,15
Spanish Grand Prix,Race,Kevin Magnussen,Yuki Tsunoda,2024,18
Spanish Grand Prix,Race,Valtteri Bottas,Zhou Guanyu,2024,16
Spanish Grand Prix,Race,Nico Hulkenberg,Daniel Ricciardo,2024,12
Spanish Grand Prix,Race,Alexander Albon,Daniel Ricciardo,2024,13
Spanish Grand Prix,Race,Lance Stroll,Daniel Ricciardo,2024,14
Spanish Grand Prix,Race,Valtteri Bottas,Daniel Ricciardo,2024,15
Spanish Grand Prix,Race,Zhou Guanyu,Daniel Ricciardo,2024,16
Spanish Grand Prix,Race,Charles Leclerc,Lewis Hamilton,2024,3
Spanish Grand Prix,Race,Kevin Magnussen,Daniel Ricciardo,2024,17
Spanish Grand Prix,Race,Zhou Guanyu,Valtteri Bottas,2024,15
Spanish Grand Prix,Race,Yuki Tsunoda,Daniel Ricciardo,2024,18
Spanish Grand Prix,Race,Oscar Piastri,Lewis Hamilton,2024,4
Spanish Grand Prix,Race,George Russell,Lewis Hamilton,2024,5
Spanish Grand Prix,Race,Carlos Sainz,Lewis Hamilton,2024,6
Spanish Grand Prix,Race,Lando Norris,Max Verstappen,2024,1
Spanish Grand Prix,Race,Lance Stroll,Alexander Albon,2024,13
Spanish Grand Prix,Race,Zhou Guanyu,Alexander Albon,2024,14
Spanish Grand Prix,Race,Valtteri Bottas,Alexander Albon,2024,15
Spanish Grand Prix,Race,Kevin Magnussen,Alexander Albon,2024,16
Spanish Grand Prix,Race,Lando Norris,Max Verstappen,2024,1
Spanish Grand Prix,Race,Valtteri Bottas,Alexander Albon,2024,15
Spanish Grand Prix,Race,Kevin Magnussen,Alexander Albon,2024,16
Spanish Grand Prix,Race,Zhou Guanyu,Lance Stroll,2024,13
Spanish Grand Prix,Race,Yuki Tsunoda,Alexander Albon,2024,17
Spanish Grand Prix,Race,Charles Leclerc,Max Verstappen,2024,2
Spanish Grand Prix,Race,Daniel Ricciardo,Yuki Tsunoda,2024,17
Spanish Grand Prix,Race,Alexander Albon,Yuki Tsunoda,2024,18
Spanish Grand Prix,Race,George Russell,Oscar Piastri,2024,4
Spanish Grand Prix,Race,Lewis Hamilton,Carlos Sainz,2024,6
Spanish Grand Prix,Race,Logan Sargeant,Yuki Tsunoda,2024,19
Spanish Grand Prix,Race,Esteban Ocon,Fernando Alonso,2024,10
Spanish Grand Prix,Race,Nico Hulkenberg,Fernando Alonso,2024,11
Spanish Grand Prix,Race,Fernando Alonso,Nico Hulkenberg,2024,11
Spanish Grand Prix,Race,Nico Hulkenberg,Fernando Alonso,2024,11
Spanish Grand Prix,Race,Zhou Guanyu,Fernando Alonso,2024,12
Spanish Grand Prix,Race,Lewis Hamilton,Oscar Piastri,2024,5
Spanish Grand Prix,Race,Carlos Sainz,Oscar Piastri,2024,6
Spanish Grand Prix,Race,Sergio Perez,Oscar Piastri,2024,7
Spanish Grand Prix,Race,Max Verstappen,Charles Leclerc,2024,2
Spanish Grand Prix,Race,Max Verstappen,Lando Norris,2024,1
Spanish Grand Prix,Race,George Russell,Charles Leclerc,2024,3
Spanish Grand Prix,Race,Lewis Hamilton,Charles Leclerc,2024,4
Spanish Grand Prix,Race,Carlos Sainz,Charles Leclerc,2024,5
Spanish Grand Prix,Race,Oscar Piastri,Sergio Perez,2024,7
Spanish Grand Prix,Race,Esteban Ocon,Sergio Perez,2024,9
Spanish Grand Prix,Race,Sergio Perez,Esteban Ocon,2024,9
Spanish Grand Prix,Race,Lewis Hamilton,George Russell,2024,3
Spanish Grand Prix,Race,Fernando Alonso,Zhou Guanyu,2024,12
Spanish Grand Prix,Race,Charles Leclerc,Carlos Sainz,2024,5
Spanish Grand Prix,Race,Yuki Tsunoda,Logan Sargeant,2024,19
Spanish Grand Prix,Race,Daniel Ricciardo,Kevin Magnussen,2024,16
Spanish Grand Prix,Race,Yuki Tsunoda,Alexander Albon,2024,18
Spanish Grand Prix,Race,Alexander Albon,Yuki Tsunoda,2024,18
Spanish Grand Prix,Race,Daniel Ricciardo,Valtteri Bottas,2024,15
Spanish Grand Prix,Race,Sergio Perez,Pierre Gasly,2024,8
Austrian Grand Prix,Sprint,Charles Leclerc,Pierre Gasly,2024,9
Austrian Grand Prix,Sprint,Charles Leclerc,Esteban Ocon,2024,8
Austrian Grand Prix,Sprint,Fernando Alonso,Lance Stroll,2024,12
Austrian Grand Prix,Sprint,Lance Stroll,Fernando Alonso,2024,12
Austrian Grand Prix,Sprint,Nico Hulkenberg,Daniel Ricciardo,2024,16
Austrian Grand Prix,Sprint,Nico Hulkenberg,Logan Sargeant,2024,15
Austrian Grand Prix,Sprint,Kevin Magnussen,Pierre Gasly,2024,10
Austrian Grand Prix,Sprint,Kevin Magnussen,Esteban Ocon,2024,9
Austrian Grand Prix,Sprint,Logan Sargeant,Nico Hulkenberg,2024,15
Austrian Grand Prix,Sprint,Esteban Ocon,Kevin Magnussen,2024,9
Austrian Grand Prix,Sprint,Lance Stroll,Pierre Gasly,2024,11
Austrian Grand Prix,Sprint,Kevin Magnussen,Esteban Ocon,2024,9
Austrian Grand Prix,Sprint,Yuki Tsunoda,Fernando Alonso,2024,13
Austrian Grand Prix,Sprint,Carlos Sainz,George Russell,2024,4
Austrian Grand Prix,Sprint,Fernando Alonso,Yuki Tsunoda,2024,13
Austrian Grand Prix,Sprint,Nico Hulkenberg,Logan Sargeant,2024,15
Austrian Grand Prix,Sprint,Charles Leclerc,Sergio Perez,2024,7
Austrian Grand Prix,Sprint,Yuki Tsunoda,Fernando Alonso,2024,13
Austrian Grand Prix,Sprint,Lance Stroll,Esteban Ocon,2024,10
Austrian Grand Prix,Sprint,Lando Norris,Max Verstappen,2024,1
Austrian Grand Prix,Sprint,Max Verstappen,Lando Norris,2024,1
Austrian Grand Prix,Sprint,Oscar Piastri,Lando Norris,2024,2
Austrian Grand Prix,Sprint,George Russell,Carlos Sainz,2024,4
Austrian Grand Prix,Sprint,Alexander Albon,Zhou Guanyu,2024,19
Austrian Grand Prix,Sprint,Daniel Ricciardo,Logan Sargeant,2024,16
Austrian Grand Prix,Sprint,Alexander Albon,Valtteri Bottas,2024,18
Austrian Grand Prix,Sprint,Valtteri Bottas,Alexander Albon,2024,18
Austrian Grand Prix,Sprint,Alexander Albon,Valtteri Bottas,2024,18
Austrian Grand Prix,Sprint,Nico Hulkenberg,Fernando Alonso,2024,14
Austrian Grand Prix,Sprint,Daniel Ricciardo,Fernando Alonso,2024,15
Austrian Grand Prix,Race,Fernando Alonso,Yuki Tsunoda,2024,14
Austrian Grand Prix,Race,Alexander Albon,Yuki Tsunoda,2024,15
Austrian Grand Prix,Race,Lewis Hamilton,Carlos Sainz,2024,4
Austrian Grand Prix,Race,Oscar Piastri,Charles Leclerc,2024,7
Austrian Grand Prix,Race,Esteban Ocon,Nico Hulkenberg,2024,9
